"customer_unique_id","R","F","M","RFM_Score"
"d43c9a77c7348ba88fdcac7ee2f600f1",1,1,1,3
"d43cd4554b414131aa3c2412701548ad",2,1,1,4
"d43e271af32e8f34d664909246ac4cc8",4,1,2,7
"d43e65a5517eba2373cb75a76b151796",4,1,2,7
"d43fa47b338e3c085591bfcc81bebbfe",1,1,2,4
"d44430dee6959da0dc1aa7fe1c1beb70",3,1,1,5
"d445befca3668f07653c20a3b74efea2",4,1,1,6
"d445cab50a0ecac66c15aaec2ef588d9",2,1,4,7
"d446b141e1b047be0ea9605fc4e06a5d",1,1,2,4
"d447fcbee131a9fe4955aae76005a7ae",2,1,2,5
"d4488cd2c52e84be85b9459b13a1682a",1,1,4,6
"d44af08e4d64c9d0293247a42022d45e",1,1,1,3
"d44bc0ff3428bb4da5ae8eee44cbb72a",3,1,2,6
"d44ccec15f5f86d14d6a2cfa67da1975",2,3,4,9
"d450425b9255b9aa6a4ab3896242d6de",3,1,1,5
"d451891847b64bb4cf9a40e9cfe1c7a2",4,2,4,10
"d45296ae6c08dd80fa1661b58e04ae88",3,1,2,6
"d4536235847d763178239515620ca074",3,1,2,6
"d453631105ef4efe9324ff9163c93895",3,1,3,7
"d456f1c0afe4149ef8abbea3770eecad",1,1,4,6
"d4584008be0e146f6ca8d8d3aaa00033",2,1,3,6
"d4598f80bbe611f529f578021c1f7a07",3,1,4,8
"d45a2c22f5da525eb994dbac5b8eea36",4,1,2,7
"d45cd7d954ef0cd856ac93d53c12ec0e",2,1,3,6
"d45e0ff6c8a8b9db15004f8a7391a009",4,1,1,6
"d45e966c8a831119b5063d008484b9f1",4,1,4,9
"d45fc5518f40dfc2fa8b485b417e4429",2,1,4,7
"d460303005eb560b9053d48589bcf79d",3,1,1,5
"d460f1fa0ce877d272757f57dfcf94cd",2,1,2,5
"d461a6e1e82a30987d051ea0f4b9b789",4,1,1,6
"d46450eeeea08ca8dcd8125246058683",4,1,4,9
"d464cc021c7785710f793fddf3ac4d2a",2,1,2,5
"d465a25dc97010480e01cd95871d36a0",3,1,2,6
"d468040bda183009e4ec5a3efb6350ae",2,1,2,5
"d4697f236fbf67d5c3eb6b92067cd407",1,1,4,6
"d469ff90bd1e879cdfed08343ac1a77c",1,1,2,4
"d46a2334f943f31facb0d6593f1413c4",3,1,4,8
"d46b077f455740775a2fbc215f124ced",2,1,3,6
"d46c90e3abc3f45f678af0b8bc0d75c3",1,1,2,4
"d46cb22c2ac60df08c075b3331286314",2,1,4,7
"d46cfe7dbd862bdd03e603561e672f80",1,1,1,3
"d46de37fe2b8f3bab462d95755aac731",3,1,4,8
"d46eb9ba6d6b75c1dac85b91911fc9c2",2,1,2,5
"d46f0f655659cbeb210db2a746b2554f",1,1,3,5
"d46f3055abe40c65c5d48e2944a68bac",3,1,1,5
"d46f760de99326ea2d7e1621d7075ed2",3,1,1,5
"d471f73a3e7cb6b6ea5d5c33b32f9ae6",2,1,3,6
"d47283d16b3a0e7f303f7f6119b23fad",4,1,1,6
"d472904134d53e7a4c75927ab4138c19",1,1,2,4
"d4729c72a167f1a4a2d5018243332f68",2,1,1,4
"d474be3df7d9b20e955385b114b4c42d",2,1,3,6
"d477b33cd8474b35d77abdbd3177993f",4,1,1,6
"d4798889fe74026a739ca0be9d2dccb8",4,1,1,6
"d47a6832268d7fb2d351d1dfc7f6efa2",3,1,3,7
"d47ae28be0ca67986130388a0d4fbfaf",4,1,4,9
"d47bdfe1190ec6ef194884b5f88de609",4,1,1,6
"d47beee9dac3764d0d9c2cdf856976cf",2,1,3,6
"d47c6631d67f856392d0c8040db162d2",2,1,3,6
"d47c6a6d48a7fc552cededdb740fdfa6",1,1,3,5
"d47c78d9dfca8f39fdcdd6f2a97d02a9",2,1,1,4
"d47d1e32a4d9ecef199b2bb5bd3d9c18",4,1,2,7
"d47ff3dc26a025c9bec3d4f5cc32dd83",4,1,1,6
"d4828cc3c4ab42b6dc2c45a99d8435e7",2,1,1,4
"d4832e69f94e0dbd759b42e2693e3417",1,1,2,4
"d484207b7dfd9f0caa47f97a7d2dac58",2,1,4,7
"d48638d3446e1d1556b850fdc3eeda8f",3,1,3,7
"d48a033feea3fd4eb67e6ce5801467d5",1,1,4,6
"d48a64f4c9f7c622f722dc86cbc33f9c",4,1,NA,NA
"d48af098001d493ee2688ad565d8d84d",3,1,1,5
"d4905d4ebbdae57e9c242c7ab2c57cc5",3,1,4,8
"d491a65a6ef3c04e145d37395996bad7",4,1,1,6
"d4930873c7f53172c1af8ebfcd9aca8d",4,1,4,9
"d4952cce083968d08bd3e6b11f0bbfe5",3,1,1,5
"d495db6ce5247658978f0173c09af319",1,1,2,4
"d4979ed35f8cab5fca076a3eb73cbe4f",1,1,2,4
"d497d6d20e5cf4baf00922c695e9b8c2",2,1,1,4
"d4989bc70976712e3343028803969d3f",1,1,4,6
"d49a9f964397d47c525f8ae0663fc2cf",1,1,2,4
"d49f3dae6bad25d05160fc17aca5942d",4,1,1,6
"d49fdcffe321076236eb90ba61dd5f45",1,1,1,3
"d4a10e5b8973506abf64fd987af0c900",4,1,1,6
"d4a15998ae1c64cad74bf0e9684e54f9",3,1,2,6
"d4a3bfd9f560865856f1c2d8420a5569",1,1,2,4
"d4a3f6fc07154dc450ea87d8ed91906e",1,1,4,6
"d4a51c85abe4e64a4215d46b4177a44d",4,1,4,9
"d4a97fd87af2b139333f77f7e796feef",4,1,1,6
"d4acb6f4036beae4082d7f9441b9769d",1,1,3,5
"d4ad069df1f330929344f96ce8c7bbab",1,1,3,5
"d4ad0b3496fe86b84cc9f089df25cdc3",2,1,4,7
"d4b16abcbf4fef343e97337ca2b9dc1e",4,1,NA,NA
"d4b2193f58a874bcfb2352407869ddf9",2,1,NA,NA
"d4b299a6ea44b588fdebc893b50401f6",4,1,1,6
"d4b4382a6ed199c4905ede299a1c67ff",1,1,2,4
"d4b56c2e202ff3096477f92a0daef341",3,1,1,5
"d4b5e8243b9a0ba1b8f525681490739c",1,1,1,3
"d4bd5654b8fe422766fe81834793a59a",4,1,1,6
"d4bf092ba54c293495ebbbd982d653d8",4,1,NA,NA
"d4bfdb188411b1d1fdd0a66e8017e8b4",3,2,4,9
"d4c01fb33a50efe02b5f7ed95f566389",4,1,4,9
"d4c026441bf6418d487ca880bac59ae2",4,1,3,8
"d4c0286f064fdfe0879da14087179a69",4,1,1,6
"d4c04f065db96c623b2062934455d506",4,1,2,7
"d4c08fff82e9995899d6f5377b5d5367",3,1,1,5
"d4c20e9ae28a09c90546e5c7e22f02b9",3,1,2,6
"d4c784ecad19dfe09e63ffaf9ada82a3",4,1,1,6
"d4c81d143dd55c3f486bd6766446cd9e",3,1,2,6
"d4c9f9c8a6e64e4f0cb3f3725bf44aca",1,1,1,3
"d4ca9703236542dd52098a27ba2e0dbe",2,1,3,6
"d4ccf9a36a7c79088ece6465c6d1b1b2",1,1,3,5
"d4cdd33337b376b897374338716860c4",1,1,2,4
"d4ceed14b6517ee0d3b3d59cc0639794",1,1,1,3
"d4cfcbffecd24af269cf47885448de53",3,1,3,7
"d4d13f7f2d183537ba2074adf27b155e",3,1,4,8
"d4d41d50de28e3d378b49d39217588f2",4,1,2,7
"d4d43f25b59d9e22be5c238a77c52eb3",4,1,3,8
"d4d86ac8af2a2611d9b360d28d4321dd",4,1,1,6
"d4dc0ed903f7bc74a2e69d61f602d2cf",2,1,1,4
"d4dccf9ceeb1a8e1cbe051fdd0d10a50",4,1,2,7
"d4dd6a5b333c266f122262dd564076d1",3,1,3,7
"d4df69da9d61408e2805659af49452fe",3,1,1,5
"d4dfa1cf83e1c939f9672b2c41589962",1,1,3,5
"d4e0a40d44b930bbcd60981238ca3b91",2,1,2,5
"d4e123c5d613ffaa291f7698b9803de3",1,1,3,5
"d4e18ba02dea891aa1541250c92854d6",3,1,3,7
"d4e190a11aad26d64b625617455dcc4f",4,1,4,9
"d4e365482617be6d91e1271aa793b3c2",3,1,1,5
"d4e5ada242c876e58b2dbbcfaa80d977",2,1,1,4
"d4eaa2561ac68c359a519bbabf28498f",2,1,1,4
"d4ec1db68ee6fafe0ce4293bdf2c1b4a",4,1,3,8
"d4ef8b824405990134793cbb322c686b",1,1,2,4
"d4f065ced1dc33d890e0e8162ecba0cf",3,1,4,8
"d4f3e09a54bbb119aa1aba9159cce869",1,1,2,4
"d4f4388f03135036533aca8e7b4b40a0",1,1,3,5
"d4f535499419d0b8bbdcd7d9a81e5578",4,1,4,9
"d4f6e329d878d36cb58f84de44cb03e9",4,1,2,7
"d4f9016fba301eb30e364c4712fdaac0",1,1,3,5
"d4fc20e1e64c163d80e25a900d9c26c3",2,1,3,6
"d4fc459f48f255df867a2c4609857e22",3,1,1,5
"d4fd3f83ce187e9184d32bdf2c3769c6",4,1,4,9
"d4ff577cb0f4e832d1d0ac25f599a623",3,1,4,8
"d502da9fb1b1b2cd4dd9071978a38fa6",1,1,3,5
"d502ffba9c9bf76fc4ea5b64771b89e4",1,1,2,4
"d503466cd48374ecba920e404cfc26f9",3,1,2,6
"d50400f697ee951d603219bc33e5833a",3,1,4,8
"d5041ac956dd7e7319481ae5eb0e5673",3,1,3,7
"d505780d388a0788d957382e5eee57c0",3,1,2,6
"d507e084dc5e23d21922f2f62f043bd8",4,1,4,9
"d509a63c7291d01839d99afb6387d94a",1,1,2,4
"d509ca553f53a126c619251ee4fc3fc3",3,1,2,6
"d509dd3d1a5f5bc8448d71dfab057078",1,1,3,5
"d50da5d9949a8e29e6fdbfd6e50ed2fd",4,1,2,7
"d512efe00e46778d7e90609664c6fd92",1,1,1,3
"d5144ba3b5b50abd45f36861e26386c7",3,1,3,7
"d518cc1d514aaac9cc4459b5cf8891bd",2,1,NA,NA
"d519504f48c087a0743d9c9c7a48a65f",1,1,1,3
"d51b29a32859eb01adc8fc789c04414c",2,1,NA,NA
"d51c96d2f1d710b94744d6f7b88387d7",4,1,2,7
"d51e48461604399cf19e162ef5c63aaa",3,1,1,5
"d51f2db09ab57334edc3b1db9db5f9ba",2,1,1,4
"d5218363e5c2b3d8bf6d4210588464a2",2,1,3,6
"d521e4047c89de0abef546c24a4c2eed",4,1,3,8
"d522cf570090c2686fbda1a057f2052b",2,1,3,6
"d5237d1c43327be57b64668ef3712042",1,1,4,6
"d52435d25378ad8cda428a37202e7df8",2,1,2,5
"d525f364245c31dfc8483ac204d20d7f",4,1,2,7
"d526ae09900a4688e8f8febb10f72d69",1,1,2,4
"d528336ae0fe6ae1086d842aca880d23",3,1,3,7
"d5292e185ba6169c80ab77fe218ef01b",2,1,4,7
"d52934cdee614fabd81523e947cbd409",1,1,4,6
"d5293c0cc23775353a88330b97e1bc6e",2,1,2,5
"d530319610a3b39505027578c3d3d5f1",1,1,2,4
"d53071364684fc8e947339e6f6526fc8",3,1,1,5
"d531c1aedd13d2744fb99daac056bedd",3,1,1,5
"d532bfb55840f19fc6ee2d089254c037",4,1,1,6
"d535100c2f6bfd9896b6bf27703204f6",4,1,4,9
"d53639299eeaf62391a0fdb524dcec5c",2,1,2,5
"d5370fd53a797a410ad961e3edf280a6",1,1,3,5
"d53768b76f379751a3429374d9ec0b48",3,1,4,8
"d539271585519e0af2c71b285e3525ff",3,1,3,7
"d53ae17654f054da7669ac5ff839134f",1,1,1,3
"d53af683b67ca470910f533fff9b2814",4,1,1,6
"d53bc71cb277647bea675be2a3d9ae4c",2,1,2,5
"d53ceb1f637d47aabdfc81e4e0105210",3,1,2,6
"d53e608934f3bd2779c5c2471849798d",4,1,1,6
"d53f29401f59a2af7223b447958050e2",3,1,1,5
"d5419994a02a55d4b7cd00e77fabdbae",1,2,4,7
"d54209ee18029b7f1a40a372d1c909a1",2,1,2,5
"d544cec5f11fd844563cc17dd3509ab8",3,1,1,5
"d544e1852841756a816e484ab10218ef",4,1,4,9
"d54620c45f2b71e7e467ca2b39c12923",4,1,4,9
"d549c8ce9c6a52dfbac7df252b420e3d",2,1,3,6
"d54a1980d188a90dd6f738cbd96353d9",3,1,4,8
"d54b9a83d89e3d7dbfb98101f3790bd9",2,1,2,5
"d54c10958437e4f81d0bc2b7ad33cd42",1,1,2,4
"d54c2eb321beaf333fc773495663e2b5",4,1,2,7
"d54df7694d98746f396a445200be2758",2,1,3,6
"d54f530b276f01f27816bae1abd12be4",1,1,1,3
"d54f5b98bc0b3a107a3a6d007fb22251",4,1,2,7
"d5521a550c8276ef263a830852342242",2,1,2,5
"d5536cc12141c60bcf4e85b3aaef9cf6",4,1,1,6
"d5542931541f79608376ab83b34c9b1b",2,1,2,5
"d5590a8abcfeb107b233c22216fa0906",3,1,3,7
"d559550f028bc18d0403a7351574b4eb",2,1,4,7
"d559ac62a702c9e6567362d2614a7ea3",1,1,4,6
"d55b17c53c5a828006fc8a7f73dd4fa8",3,1,2,6
"d55b1d8c88528efb311e84d850c4914e",2,1,2,5
"d55defb1484d66b32a6d64a3de9ff708",2,1,4,7
"d55e8228754aa0794028c26f1ae41757",1,1,1,3
"d55f091660e6c6fff71317c46e67212f",2,1,2,5
"d560815fc2ed852c1322907a3086c88b",2,1,1,4
"d560d1cf7e7bbe2d45a9101e0e2edf87",4,1,2,7
"d56257633b86a68ecd4f773ebc8cac33",1,1,2,4
"d562cc4a52b85974418c602f9edbee1a",1,1,2,4
"d565062d36074ca8df11b7fa636b9c15",2,1,3,6
"d567f29ec5fa447c99e949f337f3a35c",1,2,3,6
"d56879f3551bb3b35caa7950ef7e7dd1",2,1,1,4
"d56a41e8e5c9d9e42e419e9408aeab09",1,1,4,6
"d56c3c253606adde8102dd5cb4060b01",3,1,1,5
"d56ded4569dd9821b2f83710a56afbde",3,2,4,9
"d56e3978365296a8ccce72ba1abb59d9",4,1,2,7
"d56e98583631e0adc7d1d02a2601bb93",3,1,1,5
"d56eb99b6829eae61574ae7bb4851004",3,1,2,6
"d56f9a7da9e4ce820e0478115ce287b8",3,1,NA,NA
"d5714a4277f62a9bf9f361e9ebfcddc9",4,1,2,7
"d571b8bee33362189f429460f9447468",3,1,1,5
"d57271c51334e10dc6878e2e94225807",1,1,2,4
"d5737645cb2f0446e7d739aa92d0bcc9",1,1,2,4
"d57470a1aea5ac406ed6e0bc6ff0dddb",4,1,1,6
"d5757a126bd48eb32c706bf3b2349947",4,1,1,6
"d57588ebc4ba515d988842c032981845",1,1,4,6
"d578639b3381f6d6afa8f049337ab68b",3,1,1,5
"d57abf41b8c0ff61d15d0fc06f21258f",1,1,4,6
"d57b24494af90d1e145fe6892401bf9b",1,1,2,4
"d57b4e10da28296cfa28892bdf51d8cf",3,1,1,5
"d57c6929dd227056a9961cccc9b55b66",1,1,4,6
"d57c7566fa71943643f46f06ce571ea0",2,1,4,7
"d5803b21d09eaceb67d505173158bbf0",4,1,1,6
"d58063e0329c70d19363e6225ca43128",4,1,2,7
"d580dba2b75dbaceead280af1c1b2a57",2,1,3,6
"d581465159d4454994f5767dab45ac01",4,1,2,7
"d58399e8f18e15b0b150a95d8125ca29",2,1,1,4
"d58461ae8dabed69f875b341a19ab638",3,1,2,6
"d586c10b062e58dae09473b3b4bb660b",3,1,2,6
"d586e02cb6b6902a5ff80ec04bdaa93a",3,1,3,7
"d587a7219e1c05a93a4e299619d3b05e",2,1,2,5
"d5893df786726a4f6efaa636355118a3",4,1,4,9
"d58976e9d65af31ed4c1b1bfbf45ef03",1,1,3,5
"d58fa57b6e51b474e39ceb7f5f1e91fc",1,1,2,4
"d58fdea0ab52e04ac8180f9b6537724a",4,1,2,7
"d5907bcb5bb9c7f2fe0b98c0797edccf",2,1,4,7
"d590ddf189371b577fc2f8d1d57dd3c0",4,1,1,6
"d5934b0667e768dbab7721e96a682fac",1,1,4,6
"d5937c73037c73cd2b6c3f3f332f01ca",4,1,1,6
"d593ef1a12ca651faefeb00c841315f1",4,1,2,7
"d595a7cb51db107956f5d3286e9c39d3",3,1,1,5
"d598b951b5cf43e16dfbcaa048b1f0cf",1,1,3,5
"d59fdb68e15db938458f203e91613f79",3,1,2,6
"d5a09a021051dfe78b3d21653852e43f",4,1,1,6
"d5a1387f792f90bc36a6cd61883912b1",4,1,4,9
"d5a1c9ee66337a40a8b95be64166da60",2,1,3,6
"d5a21efb91cd378a523fc1bfae3429a7",3,1,4,8
"d5a318526b7c38b679d0c9a87421bff6",1,1,3,5
"d5a41bba1d2c528dca6590ddcb0b3850",1,1,2,4
"d5a53c4fdcf8dab6373d996b9dc62f1c",4,1,1,6
"d5a5ceb83234eeb855268d7fce7f54ea",3,1,1,5
"d5a9d15e470b34ead768e08a7f1ca239",2,1,3,6
"d5a9eccfa0ca0ec79d59b81e98d83911",4,1,4,9
"d5aa348ef6262fa1375d429bdf1fb17d",1,1,4,6
"d5ac10e3a885ac4d3fd275a2c6c0891f",1,1,4,6
"d5ace72808e5d77fac224215904ab662",1,1,4,6
"d5ae3fe5bdac30fd7b915d1c69aed36a",1,1,1,3
"d5ae9bbe6b9aa004ef94fe47170b3f76",3,1,1,5
"d5aec2496324bcede9f8e9d36cc93e68",3,1,2,6
"d5b0cc21590758cf76d4b6123c7802f5",1,1,2,4
"d5b17926c20e098f4d47c3b9a0e3fde3",4,1,1,6
"d5b4d6bddd4a2de14d87e623cd2b4df0",1,1,1,3
"d5b734ecc9e1a1382c6826921ee9368d",1,1,4,6
"d5bcb0a36db10672d61e47177e7719bf",3,1,1,5
"d5bcdee139c8e3a1d1fc14b865ccd847",2,1,2,5
"d5be6bb35b3d2e04eed40cf9b2811ffa",1,1,4,6
"d5bec12f4115d7cc77dfc90b598becd1",4,1,2,7
"d5c292f46fa456aa01d07bfb639118b0",2,1,2,5
"d5c397c1dd9d906384d7d57a4107ffe0",1,1,2,4
"d5c57ef68597c21051c9d968e5aacf8e",3,1,1,5
"d5c58b8a7838af61bf0fe7262339ee8a",3,1,1,5
"d5cce2d8c29533983e7932fc9f914a86",2,1,4,7
"d5cd8c8a56c919f61c94c43f3557c1b6",4,1,4,9
"d5cdb071af447725c8cafe4ec4186ea1",4,1,4,9
"d5ce12c78adbbc6c164c9a5afb6a057f",3,1,4,8
"d5cff640378cfb03c9f1c0ef5e371cb6",1,1,1,3
"d5d1a157a45f00866cb63c66fe534989",3,1,1,5
"d5d51a05e84aeb864c71d01992228bf5",2,1,2,5
"d5d5fef2e7bc65667e835cf8b7d8ee15",2,1,4,7
"d5d6260321705352c2f7c2c39937b03b",3,1,3,7
"d5d80ce310a2a201de1fe880dfe7b73f",3,1,3,7
"d5dd2964bc2518122954ae58ac487138",1,1,1,3
"d5dda4b4a4ac3dfcd42cb5bd41ea3ea3",4,1,2,7
"d5ddf34cf6c2c4b17510f778b7335e1d",3,1,4,8
"d5dea31916765489154e0f82c3e66bf7",2,1,2,5
"d5e14045fa2b83d2fd706d2ca647a04b",1,1,2,4
"d5e1bbc558d15ff8b23ccb14656a1dc1",1,1,4,6
"d5e1d8cda9a7b12022c478befe7827b4",3,1,3,7
"d5e50940b781db99dc5ba8b1266e4b7a",1,1,4,6
"d5e5f6ca068aaa55a32d95efbf49c8c1",3,1,3,7
"d5e80e1357cd0c9d5aad86fc0a260dff",2,1,4,7
"d5e80f71b6ba2f1d293149b88c70a4ab",3,1,1,5
"d5e9479e0d4462c1542dae4350837e08",4,1,1,6
"d5ee3fa35f5fa7dd0f49af020781aded",2,1,1,4
"d5ef13f67eb8a4287538c0b0e8eae171",2,1,4,7
"d5ef266ebc1bc57c77cf818667b7c7c5",2,1,3,6
"d5f0260c28b1ccc839bd5288ac31b626",4,1,2,7
"d5f2fa89cdc594e8ea58a0c630a95c65",3,1,2,6
"d5f4d315a02dde7b381306b21a2bb9c2",4,1,4,9
"d5f4dc82c760d50a27723a2233bafe7e",3,1,2,6
"d5f552044a84ff3a2f17c9ae13828401",1,1,2,4
"d5f6453acaaa1eecf1e0d27a10ecb604",4,1,3,8
"d5f676c9aad6018b59f39e694d4506c5",4,1,4,9
"d5f6ef71751bc7e4e84b325572eb6415",1,1,2,4
"d5f700b1428109c97e9671ff4b7a6fbb",3,1,1,5
"d5f79f616536f08c3946ee6ac810a43a",2,2,3,7
"d5f970970b77ca11253f655a77a16031",4,1,2,7
"d5fa4aed327cb51170d24f3f035034a3",2,1,4,7
"d5fb0f227f7202204c85fef4ade73a62",4,1,1,6
"d5fcc930cdd39ae8b724014560a4c62c",3,1,2,6
"d6001de23a84af2015864d980ced02bf",2,1,1,4
"d60206c59aedb23b925377dc8fdd43bb",1,1,3,5
"d60413988341f6dbde0e3a557bc96476",1,1,4,6
"d6055e5a44700ffd1608f4c53af35abb",3,1,4,8
"d6059bb448d06028d0bf41c6ec42a9a4",1,1,2,4
"d6079714e60399f21b26a9e7141a6f63",3,1,3,7
"d607f1defbce29fb3a69ff5e2f9df99a",4,1,2,7
"d609dd18f8b33473adefe21f4d4cde39",2,1,2,5
"d609facafd88898027f2e3dcd2cd5b6a",2,1,2,5
"d60a512747263c5307fef65a58ff7532",4,1,2,7
"d60d2927f500396fa1dcff983e4fb912",2,1,1,4
"d60ef691954f6912afa79452526e3e86",2,1,3,6
"d611faedfff870aae0cc0c0b4bf3fabb",4,1,1,6
"d612df8afa6ef49598a85cdced23474d",2,1,1,4
"d613b4541b51b6636438593fc03235e5",3,1,2,6
"d613df489b036c42a56e87f26ea6e7cd",4,1,1,6
"d615a46ee39d41088222d36e46fb5c03",2,1,3,6
"d615b9ec562cef52513c9af50daed0c4",1,1,1,3
"d616b371aae4ce572da742372c9d911d",4,1,4,9
"d6192c4071e1808d3966ddd2dec5f601",3,1,2,6
"d6195c3831a4ec5af9eedd91e58b49a6",2,1,4,7
"d61bab1f5fd1ea3304eab39da8b832c3",3,1,NA,NA
"d61c923fff01b0e448672a2159ed5757",4,1,4,9
"d624a80aa123d00e1e78ae655743ac51",2,1,1,4
"d624dc7e18df5c268ea0a76fe0b01974",3,1,4,8
"d62da58251a3b549a8c58d048981a2f8",3,1,3,7
"d6349c498dd4ecaac6bfed760fd0f610",1,1,4,6
"d636304cb6c30df849e0bd370050660d",2,1,1,4
"d636819974225176f4e4983badc49539",2,1,1,4
"d6397d68d5e186dac503530f731d7e10",1,1,1,3
"d63a938cec7a749a36e2e31de2875d5a",3,1,2,6
"d640cbcd22efe3aea4a346022c4aa8c8",1,1,1,3
"d64124211a931f7437678cc41827433a",2,1,2,5
"d64224205254e254192fba44afe63cb3",1,1,2,4
"d64373464f775d6417a14d7c74f31857",1,1,3,5
"d644bbfc147c310ecf6d8e35856d2b18",1,1,2,4
"d645fa4a7f33bf4574b735cc198e0324",3,1,1,5
"d6468de8d8e1ecf694ea63ac408613b4",1,1,1,3
"d647bd6f2997e98e04f7d84da752b873",2,1,3,6
"d64a3eac03a503f95c6eb250f12ab58c",2,1,4,7
"d6521c1b9ecb22aa021e3b44b8a4483c",2,1,4,7
"d652d11973d7a734be8ad35da56b4e6a",1,1,1,3
"d653c4815b8acc1fc51ff80339329490",3,1,1,5
"d655437c86f1cf5d77cb67dd51975e6d",1,1,1,3
"d656f4f828c953e363fa866f3d68292f",4,1,3,8
"d65921a138c59000aff343f8c991b896",1,1,3,5
"d6596b360d7098e1fc0eacf0711cfab8",1,1,3,5
"d65a1df1eb76ad462883782cc27e8e2f",4,1,1,6
"d65e3a3acdcbd4a46d053217383125ff",1,1,3,5
"d65efc27dffe764ad6f76deffc834a64",1,1,2,4
"d6602551afbb5caf929f554eb476f980",1,1,1,3
"d66080b536ae3a1639751657b3698613",2,1,4,7
"d660ffb88298ec2f46c7091097ec7439",3,1,2,6
"d6612e3f1f61a49833a2a0e600a110cc",2,1,2,5
"d6614496dba3a9d5b8a47489934e7f5b",1,1,2,4
"d661703d12e9503bc9b4606455954677",3,1,2,6
"d662c9534d6ef351cee60151372ed202",1,1,2,4
"d664dbfc7f2860095fc9da34a8615106",2,1,3,6
"d66553088d36672568a90d3b96501421",2,1,1,4
"d665a0bf055735b21aa69ba970379991",3,1,2,6
"d66606944f868776d8e28547e253078e",3,1,1,5
"d6662a4edbf6f8527d7510ce70cfc03f",1,1,1,3
"d66695d41b0b903374e3a0d5af875bad",4,1,2,7
"d6670f019911e6c07a7833ab533e5a44",1,1,2,4
"d669236ac05e274f48c19d950f806bae",1,1,1,3
"d6699b457652e531b12f4c6a9fd44e00",1,1,1,3
"d66b7e67578e90444dc383169c5695d8",4,1,3,8
"d66f438b3fcdcf22e7224aaeaf525443",1,2,3,6
"d6703c8261cb42ac068c2714db67ceec",3,1,2,6
"d67260211770ce10a8952495bb63c4f1",1,1,1,3
"d672a4c6eb9c9797961eb8bd52c44c2a",3,1,2,6
"d6779a4b34d196a59ad0d562c5333dfb",4,1,4,9
"d678055f529a976c139dc968307c1a77",1,1,1,3
"d67aa1ce7cabb93451a2795dcea925ab",3,1,4,8
"d67c047ac4b68d45b8b73935737bd663",3,1,2,6
"d67c054dfcbdfea828a6be99b13f8207",2,1,1,4
"d681396d784770d6368f2431f65faafe",2,1,2,5
"d684856204b891809215375ac349fd03",2,1,4,7
"d685b426127e3d6221bebedd3c1b22d3",2,1,1,4
"d6892c22f02481317098d2ce3aeda861",3,1,2,6
"d6899f280d9ddca47bebaa7f4d3d1c53",2,1,4,7
"d68bdb5bc478a18ad98254a3ca48c4d3",3,1,1,5
"d68de2bee2f1019d2b77c7f4512307eb",2,1,4,7
"d68e2d905dbf51739bd0eadb951a812d",1,1,1,3
"d68ff6fee273df548be04727052e2d16",4,1,4,9
"d6903bc66ac9ae94d0bec00ea5c39568",3,1,3,7
"d692a6bff91d35ab9f35ff12a3cc3d10",1,1,3,5
"d698d987204fa8409f973d39a5b8f075",2,1,4,7
"d699688533772c15a061e8ce81cb56df",2,1,3,6
"d69af9333defdc86d8b41c078c18627b",2,1,2,5
"d69d9876b12afce7d045a1de3999ccd2",3,1,3,7
"d69dbf84baa61962fbfdbc989121df61",1,1,4,6
"d69dd0996ca6a4f85b132eca6f19ef3d",4,1,1,6
"d69e62786ac4066f60eda65f4b8533c1",3,1,1,5
"d69e7376cd254c900729616e75624e12",4,1,4,9
"d6a27ff4b5087bca275356288d81a377",2,1,1,4
"d6a47604b551804c235f4794b23065cb",3,1,3,7
"d6a930873ee3f80aa823cb1d4baca58d",4,1,3,8
"d6a99105f5450823125a2ad741a581b4",3,1,2,6
"d6aa8d4d3cfc3b6e0e5eca602c9bbbc4",1,1,3,5
"d6aaf976d665faf649c1ef68efad943d",2,1,2,5
"d6abf3dbff35a14ddcb1ea1326f51370",1,1,4,6
"d6ac33439a2d21e66a32ff87c8be6506",2,1,1,4
"d6ac8e0257ab26dd2a04abd505137d73",4,1,4,9
"d6ae86d5d5288d21d85bd5ad260ca140",4,1,1,6
"d6aea8f3f6d742744ad1960d748489b8",2,1,2,5
"d6af9c30ee51a73eca5466920289da26",1,1,3,5
"d6b16a36630d522cbcfab1f190b5467f",2,1,3,6
"d6b2a67c98eb8644a1d3b8c74be35001",2,1,3,6
"d6b3ab933d857690e1239a36f433cca5",4,1,1,6
"d6b45d2f14182819fbce312401313939",3,1,3,7
"d6b45f0072a17a85ffbeb9db88aae570",4,1,4,9
"d6b4fa231067867f5e869c4ff1a45548",3,1,3,7
"d6b9212886e07bc53970092f48486e73",4,1,2,7
"d6bb6368cab327143f1b8976431bea2a",2,1,2,5
"d6bb892fd2920399b89ddd97e887611e",3,1,4,8
"d6bbfbf9c54778eac53cf601081d40f6",3,1,1,5
"d6bc0e1efd0d78e7ca81be2865110c6e",3,1,3,7
"d6bc9f1074044a4e8acd75dba0f9bde2",4,1,4,9
"d6bf80bb76944314ae6b5d0d5cb77e25",1,1,3,5
"d6c166b0e4ebf6101507722a5a5d21ef",1,1,1,3
"d6c1a200d4b872e9bd1a4e2690dde786",1,1,1,3
"d6c445d0d835aad8c503aa9a0b5805bd",3,1,2,6
