"customer_unique_id","recency","frequency","monetary"
"f7a8d2048d960614025bce070ffc91bd",139,1,237.16
"f7a9e1dae3c51a82111886d637af688d",56,1,46.99
"f7aad827a6ce574b9d35dfbc682fa27c",223,1,42.9
"f7ac27962a04fc9feb3da5dc8f70b69b",106,1,59
"f7ac7452ae241a5a36aaf9542c2428d5",158,2,525.7
"f7acdf2975a3796447c80c839233e1fa",53,1,253.52
"f7ace36f8a10c4b2ede9ea7708e01454",448,1,72.9
"f7af15c017130c604ec9e440e600a1be",41,1,145
"f7b47595543652d859efbc3f33f7bbcd",37,1,99.99
"f7b4ed4662743e6d6f05652b7479c8d3",297,1,67.91
"f7b62c75467e8ce080b201667cbbc274",450,2,150.77
"f7b633dd59ae5186b9366d2a171b7c1a",215,1,69.99
"f7b8e66ce4e958b120376498e38a44d7",37,1,61.89
"f7b981e8a280e455ac3cbe0d5d171bd1",360,2,21.8
"f7b9ba664f72f7a248c4b215ebe5c76d",29,1,34.99
"f7ba21d6b0af7a0cb8f9291a1d8e81a3",299,1,119.9
"f7bab1ae6f557a1cbc7ee8c67124fcd1",45,1,120
"f7bcba7f0ebf384ed7e8ad94d7ca8b6e",41,1,129.99
"f7bcba8ef48a0f0e7431aeaba2110b97",121,1,179.5
"f7bd1d907f56cef6770f4fad4e46ba1e",213,1,29.9
"f7bdd054d707f2912240233e1d53144f",238,1,99.99
"f7be9bec658c62ab6240b44cd26c0b84",360,2,20.8
"f7bfb3f05a81ad00c2e86db943c95990",240,1,103.97
"f7c01c092a59528431442b89e2fb6f1d",39,1,239.9
"f7c51392ea93ade8c8ca9c537c06a5b5",41,1,269.9
"f7ccaa20dc3d71baf873c27cc732a25b",134,1,98
"f7d1e87c59755fadcf28069f3da6169f",116,1,89.99
"f7d2fc6f0a2778f53d2a6bfc27bd0e8c",73,2,325.8
"f7d319c00224031393f1ba82343db3d6",34,2,99.8
"f7d3d2b24fee56ba3e280a12122c11ed",160,1,69.9
"f7d6e0dd60c793a6616c4736cfc8ff16",46,1,87
"f7d76bf3850c8a9c36ad957e0e23ecca",168,1,438
"f7d7fc0a59ef4363fdce6e3aa069d498",195,1,49.9
"f7d86e04c9c498efc7b73a6a1bd44629",1,1,28.99
"f7d8c8576a04b82badf97861bdc83220",150,1,309.99
"f7d9b4f390272925b03796dd819fe214",289,1,132.68
"f7db397606c45cbe21a8c9b2e1633526",18,1,219.9
"f7dc693a9ec030c4dd95391055c0e549",182,1,293
"f7dcdd8ec6fadf25e6f0b5a2a20b8376",41,1,114.9
"f7e0fe56fc317ded1c63a772a48d0159",116,1,49.9
"f7e1cc2b8324beb4a8fee3d167939d9e",230,1,24
"f7e2054e43a3a027229bf46213a5553b",223,1,12.9
"f7e41e48e45dfb7643f171b5993cf54c",107,1,79.99
"f7e8590591bc95bf247598c854a2b599",76,1,19.9
"f7e9a60142120f7de936352a185d7104",168,1,44.9
"f7eaae0982d5d8ff27c56373895d97de",55,1,610
"f7ec1f1dd2af5c92002dd7f04a796928",175,1,89.9
"f7ec6f1428f9ba2f245f93ec5b1e9f93",144,1,44
"f7f18d14c199a7343fc6d2e6d6c26636",160,1,119.04
"f7f1f7eb8e7acd908f4c4fe555ccb410",129,1,67
"f7f7327cbfcf3a9248607e516ff7069f",227,1,99.99
"f7f7c86a6751896d012ebbe10e3fc6f3",32,2,72.8
"f7fc5d5e3debaf37ec4d5a5baf360cda",11,1,59.99
"f7fcfb35e10e64c56ce0cc67beb0ffc4",36,1,339
"f7fdb10a09da108d807fbfbfce7780e6",141,1,113.57
"f80012f7de08f2be7e627cad3cc2dffe",215,1,65
"f8004cb217487de924bc6ce69bdb57b4",36,1,26.8
"f801278dc42ce9d4773cb91ad0e21ab8",344,2,86.8
"f801f71b6e98670a86ad3735144d1b7f",99,1,24.9
"f80242bdb5b97002ad7a221092503c3d",20,1,28.9
"f804ed90360900357b6db9d7635d275d",225,2,599.8
"f80521e48c7cb490d80e6b021f180626",175,1,189.9
"f80580663d6a8552edcf62b8e417c88e",70,1,146
"f807c9bf24fe64e85ae4280df508f016",203,1,102.9
"f808e921286c81c86093c3eddf24fc40",208,1,169.9
"f80a32cf757a7187d6b312e28b4f831f",186,1,79
"f80a7665b4f7a9a0fe34188cfd755d62",320,1,34.95
"f80f8939945e7124d3aa21129986b932",344,1,65.9
"f81481ce999df3f2f60fa451813f7e2f",30,1,412.91
"f814ef761972a5788a621dd7f78ad3cf",169,1,34.9
"f81557126d5ab0a6cb73fe6bc1b38ce6",49,1,98
"f8155cc5cc62f52e8e74806e535589a7",8,1,181.01
"f816f2e93c794fb2d12612ac0be3d92d",31,1,27.99
"f81778386c425b1df10309509d23788e",137,1,59.8
"f818fa469aae778ea44fb1c8c1c7dbff",235,1,339
"f8197b342f0082423ce016a1dd2ec2c5",76,1,40
"f81b4d5aa7f81a315740a2701721693a",35,1,58
"f81b8f53cb470ec7176b5a56fcf40606",246,1,29.5
"f81c042ed0162a51b90372c233b4fbad",161,1,55.9
"f81dab4af5a125ab52c4e530ee748493",58,1,599.9
"f81f64d373c8aa561b5982db58147ff7",190,1,89.9
"f821105e829579008246ed98caeeae92",84,1,29.99
"f8217efb7935db087c5619c813e9c293",248,1,169.9
"f822326a71e929f4d905a15676a5cb48",136,1,79.9
"f82245574a832709076d232ad99d6539",223,1,999
"f82a4c2fd4305e933440ab6ef82efba8",145,1,69.4
"f82be7dcd0ff430255f7b521413ea98a",228,1,1250
"f82c1244c0c2ab5108d9ded6f48d2995",138,1,24.9
"f82cb85be599c614a9665bb050d03dbb",38,1,147
"f82e47739e7044b27a44d65a789613c7",121,1,59
"f8308de7370e6293120c537a031f4cff",70,2,189.8
"f8309b834186f428f9b4072036885959",215,1,199.9
"f8313e57a02f91b0db89bc1c96e366c9",24,1,129
"f832d8f651b17291aa60556ebdbaea2d",30,1,19.9
"f8349adab2270dd8dcaea0aef8f96b35",152,1,248.99
"f836eb0cd308c629611bc83ba1b5b48e",268,1,129.9
"f837b5b09a1c657034a5fa0192651699",126,1,419.9
"f83a3aa5bc4737b03be1c6ee0b68b81a",13,1,73.99
"f83a4c1ce3159496b5ef7353b90aa747",142,1,32.9
"f83b33ff66a134466c0362788e45abfb",36,1,56
"f83cc963773bdfdcf9915f3b0493a972",92,1,58
"f840df9be8708bf727280e92a239c7d4",155,1,36.9
"f84193318f905a44017521c8dd0e6b1a",39,1,429
"f844d699b8187e5c0d06309a8a34b028",195,1,167.92
"f84801ef20e81430e9a4dac0554bc875",287,1,149.7
"f849b8ea39f8ae164ab09d6d51be1bf3",250,1,349.58
"f84a44a2163992a68c8dbfa26a8fe79f",89,1,280
"f84a99a71347da8c4956f56a987211ba",229,1,99
"f84b6bbea318730a304d9bcafd99b9b1",156,1,28.75
"f84c1a991a8b4fc70be8f0e086330fdf",103,1,39
"f84d202c33be18d8facca7d51592a51f",48,1,45
"f84ff2c65bd8fa3b84df2fccff6e6f8e",2,1,21
"f850346e74e0be2d44b325df5d900f56",181,1,34.9
"f8503c96d89ea857480f96ab72d2df6a",90,1,119.4
"f851ddfafd2e30ed3944f49411b0f551",247,1,110
"f852ebc052dcdc5641db11c9ca5e3ac6",249,1,49.8
"f854c65eeb963e338382e85eb1605319",140,1,20
"f8558a80dd5bf6d527e7fd84c4819051",195,1,89.9
"f855b20e49d049f95a509a7181800316",131,1,49.99
"f8561ff1b06bbc1525d246a8e46b7250",196,1,55.9
"f85ab47b8e8c39b7e0f6f941d727e3ab",290,1,24.9
"f85afbaa789589a925e9d3d2f8298f0c",208,1,115
"f85ce0e8b4f3c58759f9fda69515aebe",131,1,205
"f85d249a06c7d4fe336cb8d1e925689a",4,1,27.99
"f85f92251dc2de1c9d2774b148e0385a",116,1,55
"f8628a4efe561643a0bed9b9e87864af",241,1,144.99
"f8634c33755d4acb4a7f0b0771626e9f",332,1,299.9
"f8654118fdfe85e9e286165ac2f7f66a",54,1,38.4
"f8663f86a3c70a3707bb032e51c56f31",72,1,179
"f8666e50d990ee722b53e8a3bdc57fbe",183,1,167.68
"f867adb6a4f8eabb28321c6f1163c587",25,1,99
"f86947d4233249fd9ab6c9cf113d2dd1",180,1,32.86
"f869da1366f36001d8408336a00a5765",333,1,NA
"f86bc99f0c79a3a79c74007e3c65eea5",92,1,22.9
"f86def7712b8dd86f8240501cbeefad0",161,1,84.9
"f87108f2ff59f6cbc898ca230483c0ab",46,2,95.89
"f87119243e35259242f575fa8e447fed",103,1,119.99
"f87359799316bab1e30a5a58920ccbcc",122,1,189.8
"f87567b082c73dd2c953001b14ddd739",53,1,359.9
"f8777c0c5c96632fe9ded01856cb8c82",79,2,332.23
"f877af6e86082056ebb09008e563de9a",290,1,136
"f878980724833340c8565905e4526eb3",251,1,48.9
"f8799db7d5b85e5afcb3883fff83a7e5",226,1,55.97
"f87cc5528524d4b40f9763709fbd0649",96,1,69.9
"f87e1e47863c08eae742924f0e1d4f38",14,1,13.65
"f880707ebb7cdcef8edab8d8a74667c6",25,1,179.49
"f8827308fc403969f4a569555fe63f71",27,1,55
"f882bb8c6f7c54cbaa210f5b58b33087",218,1,110.99
"f8831870442713a36d0fb86ee778feef",209,1,79.9
"f883c98cb767e658c5b0e92b3ad65285",303,1,15.75
"f8843ee8151578cf0f7f2679ea859023",302,1,19.99
"f889db6fc6944e1855d143f79c4c8844",334,1,69.9
"f88b7f7cb2129bde3adc7550289373b3",45,1,44.9
"f88f3c1ec474de5d178ad867bed0c129",100,1,42.69
"f8915e0535a70c9850c4b4979c4589fe",41,1,99.9
"f892194755257a342ee246a22aceb957",187,1,59.9
"f8935f608ed11f06cec5ab977057511a",100,1,55.9
"f8945c1122a948f727f6cc5f56f02532",52,1,299.9
"f89560e702ba272e6bc3b7477ead95c7",41,1,69.77
"f89628f926ae6788c4a19f9ca0e25428",311,1,49.9
"f898e7cd83510e72ef5b30a1008e55ea",37,1,89.99
"f89a0ec060b6f0d7cf07782993dd5d42",24,1,118
"f89b831965cd3743eedcd485cf699925",34,1,129
"f89c9c415a9042947705b337d40022f0",34,1,49.9
"f89eb0bd70533417ab0ab55a038929d4",146,1,200
"f8a45c354372724b0217757b40c245bd",316,1,144.99
"f8a516cf1a6f3db5eea22e25ad424a59",36,1,259.6
"f8ab5ce36181ece75f0d3187871b2a16",51,1,15.99
"f8abc116dfd2fedc52825bae1ab37a67",269,1,188.99
"f8ac03cb1226e6f2699b45df0032dcc2",37,1,57.8
"f8ac33ce25aad89ade14c52fac3cc452",62,2,268.9
"f8acee1320f48a4fa1fd409ef84ccbd6",18,1,519.8
"f8af7fabb3e9e70beee01db243cd3eaa",46,1,23.8
"f8b06667d3fcd80d576c5402652b35d5",33,1,373.96
"f8b357f59a04376fabf0f46ece053545",95,1,65.9
"f8b3a5ed96f1fcae64e4cbbe266f744d",206,1,42.9
"f8b4f834c32cb8f3731ce01c872d8965",207,1,56.99
"f8b64b7a8f8a737674be2f0f73467d7c",284,1,198.9
"f8b71035443a05f1089f98519e97b63e",60,1,219.9
"f8b712366ae5b77edf34dbb5c5c8692c",237,1,99.99
"f8b92214fbeac3a143e52c61c9b4f979",13,1,169.9
"f8b9c7dd2d30dfd5a5f56b1ee7ffa407",43,1,395
"f8bafce27bef77e21b560a20644ab4f2",275,1,69.99
"f8bb7b52f108696bf4b46a088b3279dc",239,1,169
"f8bbcdb4bd053103052cd5501713e845",16,1,108
"f8bc1d81f395f6239a2a5ab1b9edf1ab",86,1,119.8
"f8bc84f159a83e22ee092f005a852475",11,1,16.59
"f8bdf9eddb52e5499f3c2bfbb498679e",155,1,33
"f8be1ae4c179657645b4bf364865e14c",117,1,18.49
"f8bf0d2eba6b6a3ddf735928f70922d6",36,1,35
"f8bffe1586fdae62dd3646353a25f958",37,1,16.9
"f8c078728b779487cd347dc770cc00ae",249,1,79
"f8c1c61e15db294813a24ad5795a54dd",321,1,279
"f8c48e94b86268458ef93270bf0c34e1",136,1,59.9
"f8c6675e01e997c8e709c97633faf87b",291,1,299
"f8c9db34d72d97c3920bb983be83900c",29,1,69.99
"f8cc4ccf2ab328a1cef35f3617d7b19d",239,1,679
"f8cc76040ce7f952d1a4b4ff8af43d61",35,1,104.9
"f8cc79fce4eab460db5340b07d964db8",209,1,89.5
"f8cff75d532a297d54c6c6303a71955e",190,1,39.9
"f8d067e9d4482d1a32805f05320800be",33,1,159.99
"f8d1c91f3c3c77bc0dca37c164e7e713",109,1,56.97
"f8d2ce74b814acbf8db166a3d542abec",30,1,134.7
"f8d3a383bac9056f61dbbcc0e5cc95cf",285,1,45.49
"f8d5621db4b5689c7499c6011cb7c95d",207,1,109.9
"f8dab72a57dab60c54c463745c5782dc",132,1,200
"f8daef44c2589a488bfed29f1be8396a",73,1,190
"f8dbcd5363e6a34ce893b16a45c57300",10,1,120
"f8dc40a8688e0367e31f7d1e307f639a",320,1,39.9
"f8dd2d811fea3ad5e95ee11bbc8a9428",39,1,NA
"f8dd7456ac23359c72b579673aa75158",50,1,59.4
"f8ded68dca0925e5da6470841658a484",11,1,235
"f8dfd6a66122269eaeb5205089f6f086",236,1,59.9
"f8e04b8dd5f546354db21a27ee448abd",257,1,57.9
"f8ea14322aa66955d27b0d049b3dad79",340,1,839
"f8ec2178c6a49d0c21ebd64fac7222d9",35,1,24.5
"f8efb2c458c7696b7e70ab9698adddd3",327,1,23.4
"f8f1963398b95ea31797dcb821ba8541",300,1,149.9
"f8f3a2def4a348fcae91b6fa26da9854",38,1,88.9
"f8f9ae61988ede102c236bd80e2cac23",217,1,179.99
"f8fa0be8c0b01fc7435ba62ce47b7088",108,1,165.99
"f8fa0bef87496b42a2f082d4be137ed8",271,1,79
"f8fe53da72425fdda7f64542b1e85725",111,1,24.88
"f8ff86bd8664dd8483d7f79430355734",187,1,249
"f903c464e959d5bc936ef417e5e5fff8",47,1,50
"f90464a575ad5f7e13368ba1347e384c",288,1,99
"f9055b485e8ffaacea73b7306bc9d5bf",151,1,12.9
"f90565e54166a176b1543b72c2efe04f",28,1,30
"f909f9c3701efc52d25623054268df30",46,1,349
"f90cd51c0b2cfedd44651ea6768474e0",52,1,58.99
"f90d8d6b2f6ace18ee2d185eed485116",3,1,79
"f90f55ee274a4ae21510b386134b09cd",291,1,47.99
"f90f98c415a7290412ced4c410a8abfc",6,1,33
"f90fca167e7e863643e506f4d2e1c71f",70,1,250
"f9125a5120138b7678335b6aa9d828a8",237,1,67
"f9125f220d7a199d2793e9557375e5a4",140,1,39.9
"f9146edacdda47b012071f201b40f87c",91,1,269
"f9165be8a411384aab9f945394418a0c",132,1,31.9
"f9180f92fe742904f53702d095a48712",219,1,49.9
"f9196af0a5aa201ab410e831c6f8ed05",48,1,27.99
"f919c3c8699638cd277b8023bf04647f",38,1,381.8
"f91a0235d18984973f88cdf07a23330c",223,1,589
"f91aa7e2a0404e931a19f0cb1ecf9426",14,1,56.99
"f91b2fd114d82b0774a436387aca2b5e",67,1,79.9
"f91cd6248afee7cd432d7ed4b6be3be6",228,1,44.95
"f921e72a51e1504d539c7dedad1ebb9e",196,1,48.9
"f922896769e9517ea3c630f3c8de86d0",453,1,39.99
"f92324565cd917c54031848184d4d835",281,1,99.9
"f923792a9b3154481124949cf5766406",327,1,579.98
"f923b1574da0d99a5e27e7ad1de64cf9",110,1,119.8
"f923e199120435fc709f1b21fc44e483",198,1,35.7
"f9240e72db5c2ba8ca8c3967a9ad7d1a",6,1,59.99
"f9242445fc633a8871f2a6c4a033c8bf",52,1,359.4
"f929a1640952b779ae2a05be715eff74",75,1,280
"f92fd2c87375f957ece022972b16849b",26,2,186.99
"f93068aad08d59c624572efa455b976a",165,1,205
"f9327d26c4b2edbd8bcafa1cf46b1477",158,1,22.99
"f93308f3aad8f628ab9b96c7626d68e3",117,1,69.9
"f9378d80f9470dd70eff36b8795811d6",33,1,94.9
"f938e03ae03b25e72c17bf8e30d343e4",238,1,49.9
"f9393bfe2de520787f6586a83abcfa79",256,1,65
"f93b999a0e8b28362ec2a18449560fdd",48,1,129.9
"f93c634c11ca25c12235c0cb8289747f",160,1,114.97
"f93e9441c55814d601a632434e4754b8",37,1,177.99
"f93ea08ded32a5b926f9dd98c1dbd61d",218,2,869.8
"f93fa04812acec5c7cca35346684c216",130,1,25
"f94145e31cc603766794039404ac3880",36,1,90
"f941b66064e2381bd2ebf70aab0c9a33",178,1,NA
"f9425b912468993ef72b5056801b1957",37,1,45
"f9440ee3262032e0f0ea6ab93edad013",180,1,24.75
"f944ee56d8467517955c2ddc7b0d486a",60,2,267.2
"f9450933d6ac3c10355fced7d686b473",268,1,17.9
"f947ed70c6eed0a5ade853932cf6a474",121,1,134
"f94857d9e9d320b0b0438ce3ddea22ae",40,1,249.99
"f94a8d335c25ddfac4ab1d852667c00a",182,1,105
"f94b83157ce2162d5eabd54f242d6065",65,1,1653
"f94be6793b2753d7cae83ebcd73efcc8",70,1,58
"f94c00f0411b6a3e6cbde94b120fb786",213,1,1500
"f94cd464313781bd6cbb5a4319770573",236,1,73.99
"f94cd57cc718202cb5029260d0502298",109,1,66.98
"f94db96382118234d5b84eebf66a932c",46,1,55.6
"f94e2292a0cd59da10f5641a88946f25",299,1,699.99
"f9510d1d8e42a7c06b49dd9a7c5f9654",135,1,49.99
"f951da148496f526577408477569e7da",48,1,130
"f952aeb0dc87e3ce82eedaea73d3975b",124,1,49.8
"f95378253b32b714adacf7c352db9e2c",19,1,599.65
"f9538d66bfe1de92870c834eaa62db8f",324,1,12.98
"f9554a1488503337327a447698972e9b",296,1,69.8
"f957c11366e20b6ac24e956d6054438a",102,1,46.99
"f958e704328e40822fe77d7925457e4e",142,1,21.9
"f959005f36821cbef469aae18e5ea78d",74,1,70.9
"f9593d15ce4965037a9ac924dcb98f30",23,1,97.65
"f9597fc39b81c06da320d20e25f3a2c7",247,1,54.9
"f95a2fb1caacbd10edbe4afa7a5980f8",193,1,99.9
"f95a87af94e6784390f21b988aa60e5c",84,1,171
"f95bae6b7edcc5166fbc41108fca1e79",37,1,52
"f95ccde28c7613a61e9e40681cac6104",46,1,499
"f95cd890258c20a784c1bef73ce28275",187,1,64.9
"f95da5af1e57f9e4553c8a23cb0a83eb",173,1,129.99
"f95de29d9e810e69f55626ff1bbd4d60",10,1,59
"f96171fd9cd9d9810f7053c5263ce594",221,1,219
"f96176e892232662d1c1c5896a94e035",134,1,27.8
"f96197b16e7ee1a7bfca2dbd547c00e0",163,1,155
"f9632576b5a246b9bd4ddd731f5e6ccd",218,1,49.99
"f96342be3c45d47e6df6786297b04f84",249,1,98.99
"f96429b59a7cc8fd0110c5e5a81a0994",136,1,264.9
"f964ebc036142e6d4e30f1b7dd3931cd",282,1,31
"f964ff8c9303651329c6020eb2b5abf0",241,1,219
"f9675a69fd667de8b891bd7506f14a4a",30,1,49.9
"f969cb7ce78b54dfee9077eb04c43ddc",226,1,305.8
"f96be73d5c1d3bfe8fcba7924798ba91",157,1,116.9
"f96e912268b0e5fc5f81bf5670bbb766",53,1,12.99
"f96ebf3654fe80df84fa1611b00943bd",195,1,89.99
"f96fb3a4a96c2252110e0dd0240af56f",16,1,99
"f96fba562401ffaedb60f667b56c60d2",178,1,19.99
"f9704cfe97e0f31474c90f255b834511",174,1,130
"f971b51b5cde228a6212927455e6a973",78,1,99.8
"f9739394ba1f9417dfdac702e30f4b44",63,1,95.96
"f97502ec5112069fdb747c5f85c99a66",160,1,209
"f976af3c4d337f239cd151e8c7c110d0",37,1,69
"f97728fbe52bd3488a86af320eb0d033",43,1,79.9
"f978e64bea0f565c72baa4a96f247bef",47,1,43
"f979a07fc18b2af3780a796ba14b96f4",84,1,39.99
"f97b3c9d16806109d73c877ded9bcdc9",40,1,179
"f97e22610df0ef17c41cf7f3739420da",128,1,27.8
"f981f711c80dcdb9d13a23a2391aa088",14,1,29.99
"f982a8f4e3f5bbdff4419db9d9c1ad93",50,1,5.2
"f983b05fe806de2fadc4dfacf3277455",203,1,59.99
"f986491a7560c10050c8cf820bd58438",45,1,39.9
"f987537e06b2e0fc86d565c2ec019d5c",116,1,48.9
"f9888668c1b6aa4955d0b6923bcdcd48",89,1,38.89
"f988e05b9c8653f57178a723dc42cfe9",172,1,NA
"f98a54095b1171a5af8b49c5de6c0538",329,1,89.9
"f98b5b5ddcbbba6ad958d7356d14af69",96,1,79
"f98c176aa45d1fb308a31791727483a8",104,1,269.99
"f99053da7416fd6d626451cd49e44e0f",453,1,19.99
"f9918df9d176276daf7d13cdf4532b48",33,1,149.98
"f992b70fb02cdfadc277f493997515b7",344,1,11.5
"f99394cf562442b4d929e191cd098118",195,1,159.99
"f994fa16f4061b976b0c2ff8af3e54e2",82,1,31.6
"f995cf540e244be2b9fef478f113db46",39,1,68
"f997654af571be8bc34bb1926e96e350",270,1,239.8
"f99a1bff974aa1938184d64df947997c",38,1,134.9
"f99c15d0b1d03528f82deb9e8e6c6d9f",307,1,27.68
"f99c902d613a312b4d3764a691caacd6",195,1,159.9
"f99f4e4db672e22718b5ad0e910ede8a",207,1,72
"f99fa0c7b369bde9c53edc9e6f6c4a58",37,2,81.99
"f99fff0915e9ddd65b7db576ad238e96",163,1,103.99
"f9a05abe212e92bcc74fa436b1d1ee25",98,1,69.9
"f9a0ec98b00dc2cd3351d4fe22cdea0e",10,1,79
"f9a3385a7764e9ff101e0187418fc131",330,1,149.9
"f9a4ab9ec987223ec43a54fa9abfde3b",129,1,199.99
"f9a58ecfdfe297ff568ba65174d837cb",183,1,34.9
"f9a71fbff71f4c5a52c8a3fb8e73b2f5",124,1,139.8
"f9a7da36a22b5ede9d2e39b5fc0458e5",75,1,143.8
"f9ac86b4993a6e2a48758cb47d808712",50,1,NA
"f9aca7474d36ec58fc20962c384959ce",278,1,718
"f9acaaf53948041869bb52c7eb1e116c",104,1,769.9
"f9ad851d41663b128a5700f2df35a02a",85,1,54.9
"f9ae226291893fda10af7965268fb7f6",295,2,5436.5
"f9aea0c7384b3015a0c51f6f9d08e9eb",121,1,1300
"f9aea5d6857f3b27745ae32b327e714d",125,1,159.99
"f9aee39521a07a140b3d3149767ddf9b",3,1,149.99
"f9af3bfab584769f34c314b222d34263",449,1,99.99
"f9aff6564fb2a2972704b3f53954c161",32,1,29.99
"f9b16a10f1fcd2503038ba84eee43b52",37,1,18.9
"f9b26d881d41ee244995db845436b227",41,1,79.8
"f9b379f5b005cdf6b474f137b6884452",200,1,115
"f9b8be9136277e668483102cbf933254",157,1,40
"f9b95837b9ccba38c72f15323b24f3c5",74,1,120
"f9ba2499f18faf8df642cb0cf7d4ce55",279,1,127
"f9ba2cfb1ae12c5c19b625e4b9f88ec6",286,1,45
"f9bcaecbe43a5f89702b40314436b0e5",180,1,145.97
"f9bf71aedf974324e6d89ce57f01ec45",150,1,72.5
"f9bfc8da1444288905ef7b2bc1a6f5db",189,1,99.99
"f9c289f38556adfd667697beccb72818",103,1,179.98
"f9c2af3352b164ac38738189f61c1904",41,1,31.9
"f9c409aee09eacfec380589b8df724ae",214,1,168.98
"f9c5008b5774467d226007428a6bf7e3",75,1,19.8
"f9c599b8db1ae3ed3d8ef52469dd3790",160,1,27.9
"f9c6dec25d2a63dbcfb1665927d370db",29,1,98.99
"f9c7db9ec3b7ca408177f298e2e7258d",24,1,279.99
"f9ca24ac60dd57b28630410f8a1ac485",241,1,34.9
"f9ca24d696e644a500128f8b4848fec6",80,1,69.9
"f9cc5c99226d8c4b60577930a5f03d5e",66,1,29.99
"f9cca38c05cd67ebb1ef7032efcfb6e4",309,1,89.9
"f9ce0171b9df8812316e610bc563b0ad",272,1,34.9
"f9cf2a1cb2ea5a6ad89011733b2725aa",132,1,20
"f9d30e6232d21165bce78ced078edf70",159,1,49.99
"f9d50e428067daac94be455bba5755e5",130,1,55
"f9d518ce8def4aefba686655c57ac3e0",295,1,99.99
"f9d5473762a497a8040d05bf56809699",185,1,143.8
"f9d73f032129a58df7493e6ffffdba8b",93,1,439
"f9d7b5bd17a1c2623a4d73d9a166c869",82,1,71.4
"f9db64eecd396e0b7a5532ecd897b0c2",208,1,248.25
"f9dbe8ef6911fa7708aaf13d1be3ad75",63,1,14.9
"f9dcc6e19ae7edae7a61dd0e3075ddcd",303,1,137.8
"f9dd8f66ea0fb0f825c156b9480b1e6c",99,1,158
"f9ddad97b1a41864dbf8b1dc6bcc028f",80,1,59.9
"f9df0d2aaa338b2df4d9f33ef4f7cc76",81,1,119.99
"f9df625a68cf59005f7683f8d096a7a0",7,1,60
"f9e1da122e0b07dd8b2f97182ce8ee0e",30,1,53.97
"f9e3e8736333238c84701d45ea0b6ffb",48,1,NA
"f9e4d91d3351fc9c75a1a17ff502442d",293,1,179.99
"f9e7b09ef2e4767e0d47a2cfee88296e",75,1,43.99
"f9ec24fb9f7ff631c6dd18328df0013c",298,1,79
"f9ecfb757755e4e8a017f14a27d1b736",185,1,205
"f9ee361ad3915beb49282031641143df",236,1,59.9
"f9eeeda3c9e816d0375be50582876f39",30,1,28
"f9effeed3df9ae063a58c0759b96f8b2",255,1,190
"f9f0bc023adc9ac6a45ba459611d752a",37,1,25.9
"f9f52c3805c3a5ab1e78dac53cfa254f",51,1,31
"f9fd88cbf7517eaaa81dfd3250d36014",248,1,10.99
"f9feadb2a1d47d6140a91f74d277303e",207,1,349.9
"fa017439ce3a219e4d42d1aca4938a02",209,1,225
"fa024d305fc1efe7ebbabcc5f89ee6a4",207,1,99.7
"fa03405c1fce3650144d97158b4b1849",94,1,1599.99
"fa035e5bdb3a04ddf317c5b71e9a94ed",17,1,44.88
"fa03f39a053e233abd89eb849f1b8997",150,1,121.8
"fa053abbf6429136cc9834de008ecbd8",89,1,149
"fa0701d2dced2266ee18d93d4b4fe37e",48,1,58.2
"fa08098a16131e9dd1dec2dd17fd4ee8",243,1,59.8
"fa0828506eaa3524a35e279df62646a2",212,1,47.25
"fa0839a038c42ecbda3b89e150743a76",259,1,279.9
"fa0ac1911ed9163e5e72c1830474e9fc",106,1,39.9
"fa0cf5b25732a933725b83d2f716000a",109,2,93.98
"fa0d8301b39cab67c292571ab3256975",228,1,99.99
"fa1173f1413e96c58820e0d32e65599a",178,1,102.8
"fa12682bc91b5d8ec8f36d8c15b86afc",144,1,19.9
"fa1573613e47e14b61de057fcae891b0",24,1,44.9
"fa1a50742606406cd4022f0da6118598",61,1,10.99
"fa1d2b263e93bd4561c0be5be2123628",211,1,48.9
"fa1d498401f783dd9c834e1621273e6a",34,1,84.99
"fa20a344d2bf1c88c1c84d1f8c91f5b2",83,1,759.8
"fa20beaf1f3411121968ce0546c75e06",36,1,23.99
"fa21132f1239479db4816f53feb7221c",251,1,370
"fa21158fe5fb199c6fd8c58d7ffcc04b",200,1,79.9
"fa213c5bcb76416cbb1c1c11d2426566",33,1,44.99
"fa21431b716d66188178faaa0cc891db",37,1,199.98
"fa230a26b5583381d0ce9ffc42de2035",167,1,117.4
"fa230c2d335d24b666868f28388e3845",142,1,899.9
"fa235e0953458d2e5f42cb0b46f6c9b7",274,1,69.9
"fa2476a37be0f6202b8deee0bc724426",80,1,48.9
"fa265d7e95f1e0cc4bdbdeb65f801e97",299,1,189.9
"fa2666e84063ec0bfc0e66b89ed60a08",239,1,17
"fa281beca8858479ddf9d567474173aa",139,1,NA
"fa2b68fd80b323901db1473bb98ad68f",274,1,99
"fa2dbeb44a8f201154251721760c37d1",125,1,74.9
"fa2ddd4702364eed4dd1911ffc18e0cf",49,1,105.18
"fa30145b07cad8e972bea351a65216f4",247,1,159.9
"fa307fa23fc17ba9f53736fe81795ffd",24,1,150
"fa3252e1b283ad5fe9d5d43a4a234900",323,1,20.9
"fa32d50b314a61d8fbff672e57e53519",226,1,387.1
"fa337cd346a1b4a25a37b4ff52a5d79e",207,1,23.7
"fa3a5c745f1633b2e160f815c75f51c2",0,1,149
